28 20 848 49 98 57 4 70 1 11 13 77 19 61 15 79 53 82 78 50 23 17 98 88 10 67 13 93 8 51 95 55 51 31 77 38 89 49 9 3 10 33 40
29 20 884 59 71 4 43 85 6 32 49 76 82 42 90 65 63 41 11 77 1 67 8 75 49 36 84 51 18 91 19 12 86 73 40 87 74 3 71 48 90 81 90
30 20 630 10 80 25 83 36 15 64 45 59 63 5 13 81 10 18 41 4 64 34 98 4 85 82 38 47 13 76 93 62 15 17 42 51 11 11 55 33 76 69 79
31 20 868 68 9 95 85 54 81 95 22 2 51 49 89 77 90 16 89 89 44 71 87 30 48 19 10 73 74 99 75 53 44 76 12 87 7 11 59 2 51 19 43
32 20 943 74 4 19 94 98 31 32 63 54 48 35 96 84 95 26 85 50 98 31 28 75 18 40 49 77 29 100 98 37 5 94 39 58 75 40 7 100 39 55 64
33 20 851 93 82 99 57 79 46 71 26 69 63 81 24 9 65 30 12 40 63 2 10 49 47 58 49 51 28 69 15 62 11 20 45 11 60 39 75 84 96 48 75
34 20 723 63 54 48 93 77 10 29 36 3 42 43 50 77 12 31 4 66 38 92 88 7 38 1 12 69 54 34 34 8 28 68 67 23 40 82 58 37 65 46 27
35 20 623 32 22 74 11 22 64 21 14 28 78 86 32 77 67 5 90 4 2 3 52 23 49 28 12 84 16 9 46 63 45 2 67 43 98 59 14 44 29 72 74
36 20 923 19 10 37 20 96 46 93 54 62 12 55 59 37 7 41 50 46 35 9 61 72 46 92 99 49 87 52 60 79 13 67 66 72 3 88 23 72 94 16 66
37 20 694 16 5 58 95 3 80 43 21 94 77 75 20 49 95 10 41 85 40 30 72 43 61 31 13 77 39 62 9 21 19 7 41 97 76 65 10 1 3 1 39
38 20 699 69 11 61 22 33 98 34 3 20 20 23 37 39 51 6 70 14 41 72 60 55 7 97 75 96 17 11 33 29 90 28 70 48 87 33 41 97 68 9 83
39 20 772 9 55 40 12 78 34 81 35 1 35 69 86 83 6 67 20 30 25 34 86 32 33 25 96 6 23 18 68 58 50 40 87 71 25 85 72 52 72 86 95
40 20 839 86 98 9 100 81 51 87 9 89 90 19 58 41 90 64 60 56 74 15 52 89 44 42 59 98 52 41 51 21 12 39 9 84 82 17 64 26 13 45 11
41 20 874 96 77 89 73 45 85 22 61 92 32 35 46 56 2 79 34 31 30 61 73 86 96 37 94 73 54 33 18 52 24 95 71 28 87 33 70 25 49 25 21
42 20 913 84 91 1 99 32 86 29 77 85 73 100 74 40 17 2 28 42 80 75 4 97 80 67 97 88 22 99 96 75 79 47 23 4 96 97 31 46 75 32 54
43 20 829 94 63 69 86 86 45 2 86 48 48 29 4 71 1 77 32 25 6 16 28 40 4 96 83 64 45 66 1 83 66 46 94 36 1 46 70 11 56 32 97
44 20 865 38 34 79 54 57 42 30 32 5 12 93 81 56 41 81 95 44 72 16 56 63 88 48 43 84 95 59 72 74 88 12 17 18 49 91 69 55 24 79 1
45 20 817 15 47 53 73 66 71 59 1 7 33 52 76 42 23 95 98 89 68 48 56 96 82 50 49 56 52 40 56 96 15 9 62 21 81 57 28 49 86 22 70
46 20 823 75 99 25 73 98 1 43 33 77 26 38 15 14 5 57 48 15 34 48 38 3 94 93 13 24 83 98 50 56 59 65 69 74 55 2 50 38 47 86 82
47 20 965 43 91 87 35 70 79 73 87 25 91 84 81 46 85 23 90 61 98 58 41 81 17 16 69 67 7 93 74 77 93 100 30 11 25 79 69 57 53 56 85
48 20 1032 58 31 100 4 24 28 66 100 100 8 100 78 70 13 45 72 48 58 84 58 78 29 53 88 90 55 71 55 59 48 79 55 72 44 8 93 36 39 49 68
49 20 839 53 70 69 50 88 79 79 78 32 97 44 12 43 46 3 63 40 58 86 11 62 30 79 35 86 15 32 27 9 36 81 77 8 91 49 21 75 72 31 3
50 20 960 34 84 39 24 100 48 72 35 47 10 92 9 24 20 94 69 32 96 100 1 31 18 68 48 66 32 47 52 42 78 73 12 70 80 57 38 83 16 30 10
51 20 790 66 43 97 90 6 15 83 22 36 30 69 91 15 37 63 94 50 10 30 4 82 56 53 78 49 7 40 19 50 63 19 34 7 39 37 61 93 51 43 28
52 20 690 41 78 17 36 12 11 42 11 4 89 63 41 69 65 55 4 89 43 69 77 59 16 6 56 54 13 1 57 16 74 26 29 24 57 97 19 77 27 42 21
53 20 869 70 73 79 70 68 70 1 2 62 17 18 57 26 38 81 61 75 10 98 51 21 72 33 36 85 10 64 18 81 12 23 63 65 38 85 98 21 39 31 16
54 20 727 43 83 21 24 72 61 30 83 88 94 81 72 53 37 43 1 82 17 78 96 22 27 24 16 32 19 1 11 25 14 27 8 84 3 41 7 5 92 57 68
55 20 904 88 42 92 26 22 71 36 61 4 5 66 86 51 25 88 79 59 72 95 63 44 31 36 87 94 21 41 90 49 16 83 50 9 63 38 87 48 88 88 65
56 20 668 32 65 20 11 90 50 34 8 12 77 20 16 52 4 68 72 20 93 33 13 76 35 41 73 19 71 3 8 95 53 94 69 15 5 40 94 43 54 29 15
57 20 782 40 99 50 92 65 9 98 42 44 2 40 49 89 75 28 31 65 74 56 12 39 93 34 95 29 96 36 45 29 75 100 84 44 71 68 88 8 1 16 97
58 20 760 48 51 28 50 73 99 31 21 99 52 68 74 77 22 31 14 20 71 38 20 65 69 60 41 91 59 33 88 74 52 87 18 13 32 5 48 5 99 4 13
59 20 831 29 31 90 24 5 32 88 66 25 67 84 29 60 59 26 65 24 77 91 69 84 43 51 26 58 20 60 42 64 64 12 69 78 43 44 20 44 80 22 11
60 20 930 31 72 69 22 72 54 49 14 87 79 45 60 15 73 66 95 67 53 5 57 62 48 4 86 63 94 70 89 67 50 88 63 97 17 75 56 96 53 35 1
61 20 690 13 45 55 57 8 28 44 89 36 54 86 18 86 64 36 26 23 11 43 31 6 65 51 96 17 36 54 99 84 13 16 28 35 32 47 6 40 30 83 13
62 20 665 8 55 55 48 88 29 11 80 82 47 1 87 43 43 51 23 10 57 70 16 79 80 57 52 41 72 20 5 44 21 37 81 54 78 33 86 4 5 44 10
63 20 861 44 7 77 82 88 63 65 15 3 38 85 74 95 6 81 9 6 100 25 70 85 18 78 50 32 24 26 2 33 27 64 34 95 71 12 61 26 24 57 36
64 20 872 72 51 85 93 30 76 53 29 93 34 78 81 45 86 78 44 80 14 43 86 46 29 14 45 36 22 55 9 85 52 1 86 16 72 81 77 14 72 86 43
65 20 803 11 14 39 3 82 54 64 61 51 64 18 47 37 8 37 93 94 37 46 38 76 21 50 94 74 3 1 65 36 59 48 93 52 60 73 11 77 74 38 40
66 20 912 84 67 9 74 7 31 14 59 57 88 28 76 79 54 92 61 13 65 81 12 36 88 28 94 100 54 93 29 92 85 31 83 31 29 92 51 84 71 90 63
67 20 805 3 24 30 56 51 16 12 34 68 27 4 24 96 64 60 94 68 26 66 33 17 90 65 72 19 94 84 2 84 41 84 99 98 17 42 41 16 2 40 6
68 20 940 76 61 21 90 43 3 65 57 78 15 65 81 98 24 76 31 45 64 64 82 48 70 16 58 28 39 70 19 87 78 53 52 38 57 98 67 17 10 89 74
69 20 775 1 91 85 51 100 40 23 71 26 91 38 25 22 40 28 84 61 23 26 67 55 57 35 75 57 35 62 40 36 32 46 12 97 5 90 39 17 82 64 6
70 20 823 65 97 24 5 37 37 86 87 50 66 79 68 27 42 81 40 98 5 70 48 53 90 15 76 57 42 53 33 11 68 84 66 39 23 19 94 38 44 43 15
71 20 789 37 36 59 10 99 72 1 3 89 66 15 76 67 97 4 49 14 61 60 69 36 24 69 5 36 98 95 28 68 43 82 29 63 68 12 99 9 46 72 60
72 20 891 58 72 87 47 90 19 4 62 22 74 37 86 68 34 57 88 84 1 66 52 29 40 99 96 47 11 31 37 2 32 75 26 60 13 92 100 65 8 41 6
73 20 756 69 66 62 91 64 87 20 88 80 48 51 78 13 5 14 2 50 99 61 15 71 46 22 41 57 89 62 25 46 23 23 85 18 43 75 6 57 28 30 57
74 20 856 50 18 49 97 69 48 97 19 48 40 18 97 94 32 90 5 26 99 87 87 89 71 18 18 23 65 82 32 60 23 2 47 96 4 7 21 45 94 20 52
75 20 652 27 51 28 88 56 80 25 17 52 80 55 8 54 14 73 73 14 91 25 89 26 60 38 92 56 66 3 2 6 72 5 11 51 85 88 98 73 90 61 70
76 20 695 13 66 69 46 9 36 14 55 1 4 86 56 2 76 4 71 79 48 64 96 58 8 5 4 58 32 15 55 95 29 33 95 81 50 43 45 70 67 70 98
77 20 931 89 1 87 72 53 100 41 48 34 15 91 15 35 26 86 96 59 71 9 26 92 2 52 70 47 52 50 81 3 39 99 78 89 79 64 88 69 97 15 72
78 20 842 59 7 16 40 89 19 44 70 93 43 5 32 4 52 34 28 77 41 59 95 27 67 40 6 50 39 96 24 37 89 58 16 96 46 40 60 47 42 82 16
79 20 712 7 93 44 26 57 65 21 68 62 70 23 66 7 48 50 10 22 12 20 64 93 62 72 9 28 56 25 34 66 82 54 2 68 60 56 11 64 43 52 18
80 20 802 98 14 44 9 37 25 30 72 43 69 59 3 24 9 56 29 85 33 95 3 8 53 17 59 60 96 91 48 80 68 12 35 46 96 90 89 17 89 11 31
81 20 981 97 47 70 46 90 14 76 99 84 11 17 74 96 71 65 74 72 6 43 56 3 16 50 60 72 65 64 68 93 100 48 4 54 74 29 28 93 2 11 82
82 20 757 25 3 52 70 20 31 60 71 48 76 49 87 36 7 84 95 2 58 91 94 97 53 100 96 45 24 9 84 19 59 41 5 37 47 35 47 26 89 71 97
83 20 836 48 69 96 37 19 2 63 36 58 24 17 53 78 40 3 82 4 58 66 77 2 44 1 74 69 43 96 70 70 27 97 20 93 48 86 34 39 53 41 68
84 20 784 12 75 21 78 82 67 6 87 77 2 90 90 20 81 68 90 88 4 22 72 94 34 18 55 8 28 49 85 32 72 26 30 61 74 18 43 92 21 97 45
85 20 789 27 71 28 8 28 44 89 84 96 44 44 11 63 72 68 5 95 76 26 56 70 74 1 10 41 10 45 39 55 13 79 93 19 71 32 41 19 13 62 89
86 20 802 70 18 85 18 95 52 80 30 76 37 69 47 48 83 92 23 57 16 62 49 38 94 2 22 52 88 34 75 7 97 35 71 30 55 36 40 10 90 25 39
87 20 720 33 49 71 7 38 92 86 67 82 94 32 71 47 8 95 24 3 72 3 13 62 25 21 42 3 63 81 18 52 78 47 96 62 50 34 7 19 37 29 41
88 20 885 94 56 12 99 99 41 5 67 56 27 16 78 19 18 40 77 42 38 77 18 60 57 61 34 91 91 48 45 100 8 12 88 33 100 84 7 100 35 58 53
89 20 639 31 3 6 87 100 3 11 57 95 74 44 91 11 40 37 8 2 75 30 67 68 26 9 33 35 40 68 93 7 80 97 68 35 84 47 57 26 37 40 42
90 20 686 15 30 31 74 12 30 62 57 14 69 86 13 88 95 39 98 90 49 33 32 6 56 73 86 1 81 100 100 90 72 45 6 10 84 5 94 3 14 55 14
91 20 717 25 32 19 63 31 34 1 39 67 9 52 89 82 12 73 81 68 10 51 24 64 53 2 33 16 42 25 38 66 45 44 2 78 10 84 95 24 80 25 47
92 20 910 53 42 3 27 38 76 49 76 60 74 59 56 57 29 91 48 92 4 54 41 17 53 82 74 66 84 3 39 65 6 50 56 93 62 64 67 69 40 73 36
93 20 769 50 14 49 6 65 15 39 9 27 45 76 67 16 84 87 95 21 46 29 16 37 98 52 27 3 5 99 9 68 10 96 25 32 51 16 82 45 5 55 29
94 20 751 16 63 64 13 72 99 6 25 30 78 1 4 22 17 16 79 69 28 55 43 92 19 45 22 5 38 89 97 77 49 26 52 84 7 33 58 96 81 41 1
95 20 770 86 6 14 62 64 53 8 92 21 29 54 19 61 41 29 84 53 63 12 89 13 22 18 43 54 38 19 43 90 39 78 25 89 24 71 82 80 76 49 34
96 20 652 4 96 34 2 25 74 18 73 52 42 47 83 57 65 91 80 19 60 58 6 35 68 88 58 70 92 60 99 10 61 59 36 24 88 27 49 20 33 17 85
97 20 791 38 40 95 83 34 25 87 16 78 100 3 95 100 7 91 61 62 31 53 55 47 93 100 76 37 30 29 26 10 6 55 13 14 6 8 85 38 19 10 37
98 20 729 8 96 49 74 13 80 89 93 28 1 6 77 87 23 41 74 94 85 31 43 82 47 71 52 61 32 93 99 17 46 14 42 3 63 15 20 11 79 99 15
99 20 933 14 17 88 64 85 51 99 100 67 35 93 24 17 45 34 80 35 67 6 34 89 98 40 13 49 19 79 25 7 4 92 17 36 21 95 67 57 76 85 27
100 20 872 47 67 86 57 55 66 71 62 69 44 30 42 93 57 18 26 42 61 81 84 47 42 97 68 38 79 89 33 34 7 4 1 19 40 42 88 93 93 36 52
101 20 518 3 87 93 56 19 41 10 61 1 87 10 61 82 20 9 10 70 43 93 94 17 78 8 91 35 65 8 10 9 61 74 57 7 46 74 48 16 55 10 2
102 20 864 36 13 58 48 24 40 42 54 37 40 84 98 7 64 23 37 85 11 77 17 51 77 15 36 59 81 78 43 95 88 91 15 63 13 49 90 25 28 81 51
103 20 824 37 77 29 37 64 40 99 36 88 92 26 78 29 94 36 53 96 70 96 85 74 53 85 83 20 55 54 40 2 78 46 12 70 72 35 11 9 55 36 36
104 20 988 40 32 73 39 48 36 87 83 4 94 58 28 41 75 32 91 100 68 87 15 65 52 64 35 29 86 61 87 92 18 100 76 56 97 79 98 44 45 75 23
105 20 873 68 60 25 51 86 34 95 45 39 57 33 41 45 86 85 73 77 26 12 49 91 90 47 49 38 20 85 64 24 84 12 20 75 85 42 91 48 80 65 89
106 20 710 52 100 16 91 79 6 5 23 90 81 39 57 81 51 15 64 4 9 53 9 72 80 99 39 29 56 36 7 26 19 18 11 52 12 18 17 70 53 34 75
107 20 635 67 37 88 19 23 15 18 2 10 68 25 80 36 50 38 54 34 32 8 5 72 15 35 26 67 46 33 69 26 42 45 61 38 34 66 25 50 63 15 55
108 20 791 64 1 32 62 30 17 88 7 86 29 44 78 33 58 65 32 59 31 42 49 5 59 64 39 36 3 26 98 39 15 53 35 46 39 71 71 47 9 59 80
109 20 756 62 53 8 2 2 64 93 41 15 73 30 60 83 83 7 65 65 39 25 93 12 26 19 32 13 96 96 84 70 77 55 60 65 52 97 99 28 67 100 68
110 20 688 81 27 73 30 7 80 61 21 34 94 29 34 13 17 8 60 10 8 94 30 12 86 30 30 41 5 45 73 33 28 22 33 91 61 89 35 26 15 61 12
111 20 783 12 24 96 52 12 60 68 60 84 36 26 9 25 23 86 7 22 82 93 41 34 61 75 47 30 89 20 99 86 71 33 99 23 75 23 37 55 4 76 40
112 20 815 6 15 42 24 49 52 37 73 77 86 62 79 86 68 57 5 4 72 39 54 82 15 49 91 3 89 51 81 89 55 57 76 80 53 85 24 5 8 59 100
113 20 849 34 35 48 32 98 94 97 13 20 91 18 3 42 74 23 24 58 1 25 67 89 46 71 17 79 17 20 25 51 48 5 27 45 10 53 45 92 10 94 33
114 20 860 77 86 13 82 41 28 94 80 72 89 77 21 47 34 32 12 52 82 16 7 27 60 74 72 90 74 71 45 88 62 26 28 47 22 17 100 73 30 42 19
115 20 1068 69 10 96 70 33 37 74 34 47 44 72 18 79 48 68 21 74 75 64 54 55 64 34 28 36 45 74 57 94 53 65 37 89 49 72 28 94 16 46 87
116 20 789 95 2 6 90 97 73 69 85 55 4 27 71 13 43 91 74 65 27 58 100 18 75 20 73 82 91 9 49 78 95 76 60 46 40 4 63 62 99 16 79
117 20 705 44 79 38 23 18 60 49 24 61 81 92 60 82 87 60 26 62 72 38 79 4 17 34 51 21 62 41 43 69 73 29 73 16 67 63 92 36 42 25 27
118 20 887 33 90 36 52 62 91 32 84 97 48 27 54 96 38 1 40 77 67 93 90 98 83 27 32 100 20 67 30 51 1 16 99 49 21 33 12 33 70 81 41
119 20 843 66 23 33 35 56 43 14 100 100 53 62 81 90 57 81 25 74 49 50 30 18 28 27 23 45 84 62 36 25 81 12 43 59 69 14 84 78 1 88 1
120 20 740 32 87 62 25 92 5 14 25 84 3 14 97 84 47 39 48 54 12 22 99 71 46 16 52 46 75 37 49 28 38 2 23 29 94 34 32 93 55 73 43
121 20 715 36 61 36 87 62 50 76 37 93 51 51 91 17 9 12 92 1 15 93 93 20 58 27 2 64 98 69 89 33 36 20 15 73 76 14 2 12 29 85 10
122 20 830 83 8 3 72 3 53 43 57 82 13 47 31 65 96 68 64 59 9 37 93 5 65 86 88 40 65 62 49 96 91 96 15 27 28 15 81 27 44 94 87
123 20 794 90 65 11 48 10 39 23 8 32 5 46 3 67 73 55 28 23 47 34 30 82 55 87 74 23 64 2 100 74 25 81 33 64 19 47 54 53 59 89 90
124 20 919 75 70 35 4 68 57 98 31 88 21 51 68 92 36 94 17 13 52 58 51 25 41 49 69 27 5 92 85 50 49 66 82 57 29 6 11 48 57 57 25
125 20 867 22 1 76 44 96 59 8 67 31 43 91 60 96 56 58 50 88 17 40 39 33 40 6 37 19 96 91 85 90 95 68 5 62 66 4 81 73 30 32 34
126 20 1010 48 67 69 51 46 23 83 86 33 1 51 84 12 22 9 15 67 39 82 61 70 74 42 58 100 10 96 85 92 93 53 72 84 100 98 3 30 34 98 97
127 20 992 60 94 92 50 98 8 14 35 36 41 66 22 49 43 95 35 96 46 72 29 55 83 42 33 26 48 84 71 91 61 34 80 94 99 89 91 32 56 16 88
128 20 740 85 18 74 22 94 92 42 79 7 67 76 80 25 34 75 5 16 86 35 36 21 28 78 30 43 33 10 91 2 10 86 95 45 9 71 44 10 3 30 35
129 20 766 65 86 20 42 24 66 78 39 81 46 24 18 21 53 9 15 21 53 61 57 33 100 71 96 87 71 56 78 36 7 96 50 91 83 28 60 21 75 35 17
130 20 916 31 63 75 64 13 73 35 90 95 88 35 17 40 29 40 70 91 7 75 13 48 6 82 44 57 58 71 32 37 100 55 25 52 41 96 89 43 25 74 26
131 20 608 85 82 6 22 37 52 47 42 55 26 28 84 6 2 53 43 11 92 99 32 34 41 57 21 33 63 9 20 15 14 30 86 8 92 5 42 75 20 67 70
132 20 984 17 5 45 35 35 74 66 21 7 28 87 17 93 9 85 2 79 3 68 7 93 46 64 59 81 17 1 98 84 30 98 58 63 10 68 37 90 68 7 63
133 20 548 13 19 2 36 68 26 61 11 94 56 27 33 46 29 8 97 41 61 55 36 69 11 24 99 21 49 26 100 8 32 23 64 23 47 25 88 27 92 25 48
134 20 891 68 52 60 97 68 31 15 44 5 39 34 68 31 44 94 38 43 65 77 64 24 87 76 31 82 24 66 38 84 33 96 51 57 66 33 46 97 98 4 37
135 20 897 67 83 26 2 3 26 75 37 81 87 28 31 94 70 58 62 7 74 40 51 95 30 74 89 55 96 76 10 92 34 26 50 52 59 38 82 70 91 65 24
136 20 796 45 61 4 66 1 14 33 87 86 4 12 97 36 22 76 88 82 85 79 39 40 32 85 100 23 50 86 12 84 33 57 55 6 10 90 5 46 53 25 20
137 20 697 98 76 77 2 4 86 16 73 22 45 93 37 13 70 68 24 38 61 61 42 27 41 12 48 50 100 68 55 28 38 49 53 83 13 32 56 21 89 12 31
138 20 736 79 21 24 55 64 61 36 37 69 43 85 63 32 12 23 34 44 93 96 45 72 43 61 69 9 11 99 49 83 10 10 48 30 73 2 30 1 26 1 64
139 20 774 50 87 66 66 15 36 71 11 68 47 21 42 45 86 2 5 3 63 11 14 67 85 41 41 78 16 83 13 39 41 88 91 29 17 90 86 65 29 36 75
140 20 897 4 75 66 1 51 32 31 84 46 81 62 49 6 96 81 6 72 75 59 84 83 100 66 91 41 34 98 42 94 11 23 84 71 9 97 90 7 7 64 53
141 20 776 73 59 20 80 99 1 70 88 64 93 18 69 26 66 1 6 82 75 62 84 93 64 30 4 6 48 10 75 85 91 62 55 22 2 33 57 48 8 66 90
142 20 853 64 82 34 49 69 72 14 76 14 90 31 56 98 10 80 80 68 2 5 87 92 24 72 15 20 91 61 9 88 50 68 34 57 65 66 95 15 43 51 95
143 20 958 90 33 83 14 76 64 60 87 45 46 77 25 49 61 16 78 76 11 82 72 26 34 44 29 47 72 12 46 85 88 87 75 80 37 35 98 97 82 31 80
144 20 1057 84 26 75 8 86 91 11 47 99 71 62 18 84 28 82 100 40 71 94 36 67 65 80 92 48 43 64 79 45 32 5 7 83 6 70 49 68 20 75 17
145 20 780 69 2 3 14 58 39 18 35 91 73 50 21 74 92 38 66 97 66 97 14 59 95 7 58 56 67 52 78 46 71 43 29 72 72 4 10 26 93 16 46
146 20 631 16 94 27 79 37 35 83 58 35 14 25 86 10 70 75 52 91 28 77 4 23 5 11 7 78 47 9 14 12 79 34 73 2 36 11 93 100 77 33 79
147 20 706 62 12 74 18 63 50 33 63 22 24 60 10 26 14 6 56 26 54 79 53 59 28 90 95 18 31 57 65 54 10 20 74 36 70 8 94 19 7 71 71
148 20 764 16 76 42 10 40 96 19 14 11 90 66 33 49 100 52 40 57 14 31 55 36 95 96 9 57 45 72 92 89 45 74 33 24 93 34 51 74 12 17 32
149 20 1064 75 56 85 86 33 79 97 40 45 95 24 70 77 74 58 97 94 17 91 78 95 17 84 45 34 62 63 17 39 88 42 16 81 84 89 7 89 73 35 91
150 20 902 32 71 75 48 66 32 10 67 80 76 69 24 85 28 64 69 8 68 52 16 58 76 27 92 65 75 80 52 88 66 83 42 40 79 98 81 46 73 2 97
151 20 681 5 88 32 36 19 66 14 55 37 82 84 54 70 19 34 41 35 97 92 14 56 74 7 57 17 61 63 91 46 47 82 66 47 30 28 91 61 54 23 6
152 20 965 65 18 74 3 90 98 75 58 61 51 66 90 92 13 59 98 51 56 88 93 58 48 84 3 8 51 19 95 58 30 74 27 51 98 1 44 76 94 57 18
153 20 759 50 97 42 83 100 42 77 39 91 42 22 30 20 100 81 22 9 1 36 10 69 48 41 7 53 79 15 52 22 4 39 80 8 25 84 57 58 30 32 58
154 20 791 1 70 30 73 15 20 95 90 72 33 61 9 49 46 43 94 92 28 59 14 23 23 60 82 86 40 85 1 54 28 27 96 52 80 28 99 11 90 46 61
155 20 988 66 83 72 96 37 1 30 75 61 33 76 100 66 73 41 100 12 76 54 13 31 57 77 40 65 64 91 50 67 63 95 73 78 39 79 99 41 9 96 42
156 20 749 18 37 11 8 69 89 8 24 90 7 10 73 75 72 18 88 42 22 53 4 96 61 40 96 37 27 19 13 35 29 97 87 79 65 67 92 70 59 3 85
157 20 955 60 39 96 12 22 98 97 20 83 80 73 18 80 91 98 29 54 75 71 70 12 43 81 18 97 34 44 4 26 49 40 35 49 27 38 58 29 85 44 90
158 20 854 48 1 15 7 29 26 68 14 74 21 66 14 44 28 22 19 91 99 83 8 27 50 58 8 94 10 71 9 46 57 76 40 45 6 96 47 13 55 2 38
159 20 934 59 81 100 63 66 73 49 86 94 42 74 43 76 4 34 34 66 98 18 62 61 96 38 38 41 24 85 29 29 42 14 3 59 96 84 49 29 39 92 86
160 20 747 17 97 75 98 46 21 4 12 57 40 37 93 31 42 42 70 70 90 2 55 32 21 67 64 90 37 40 41 55 22 54 67 87 67 57 93 25 56 46 57
161 20 840 52 12 53 26 31 36 6 24 28 28 59 48 45 90 88 81 88 55 17 92 78 72 60 53 34 65 64 17 75 35 78 82 7 82 60 68 64 30 64 11
162 20 587 56 40 100 5 6 40 19 46 25 10 33 37 17 98 28 79 1 87 20 75 39 95 18 54 37 61 51 12 55 48 59 21 28 50 99 40 1 24 42 26
